"date","level","name","disease","classification","i_cases"
2023-09-05,"Eje","Metropolitano","ARBOVIROSIS","SOSPECHOSO",19
2023-09-05,"Eje","Metropolitano","ARBOVIROSIS","CONFIRMADO",0
2023-09-05,"Eje","Metropolitano","ARBOVIROSIS","PROBABLE",0
2023-09-05,"Eje","Metropolitano","ARBOVIROSIS","TOTAL",19
2023-09-06,"Eje","Metropolitano","ARBOVIROSIS","SOSPECHOSO",19
2023-09-06,"Eje","Metropolitano","ARBOVIROSIS","CONFIRMADO",0
2023-09-06,"Eje","Metropolitano","ARBOVIROSIS","PROBABLE",0
2023-09-06,"Eje","Metropolitano","ARBOVIROSIS","TOTAL",19
2023-09-01,"Eje","Centro est","ARBOVIROSIS","SOSPECHOSO",1
2023-09-01,"Eje","Centro est","ARBOVIROSIS","CONFIRMADO",0
2023-09-01,"Eje","Centro est","ARBOVIROSIS","PROBABLE",0
2023-09-01,"Eje","Centro est","ARBOVIROSIS","TOTAL",1
2023-09-06,"Eje","Centro sur","ARBOVIROSIS","SOSPECHOSO",4
2023-09-06,"Eje","Centro sur","ARBOVIROSIS","CONFIRMADO",0
2023-09-06,"Eje","Centro sur","ARBOVIROSIS","PROBABLE",0
2023-09-06,"Eje","Centro sur","ARBOVIROSIS","TOTAL",4
2023-09-05,"Eje","Centro sur","ARBOVIROSIS","SOSPECHOSO",5
2023-09-05,"Eje","Centro sur","ARBOVIROSIS","CONFIRMADO",0
2023-09-05,"Eje","Centro sur","ARBOVIROSIS","PROBABLE",0
2023-09-05,"Eje","Centro sur","ARBOVIROSIS","TOTAL",5
2023-08-29,"Eje","Centro sur","ARBOVIROSIS","SOSPECHOSO",1
2023-08-29,"Eje","Centro sur","ARBOVIROSIS","CONFIRMADO",0
2023-08-29,"Eje","Centro sur","ARBOVIROSIS","PROBABLE",0
2023-08-29,"Eje","Centro sur","ARBOVIROSIS","TOTAL",1
2023-09-06,"Eje","Centro est","ARBOVIROSIS","SOSPECHOSO",7
2023-09-06,"Eje","Centro est","ARBOVIROSIS","CONFIRMADO",0
2023-09-06,"Eje","Centro est","ARBOVIROSIS","PROBABLE",0
2023-09-06,"Eje","Centro est","ARBOVIROSIS","TOTAL",7
2023-09-07,"Eje","Centro sur","ARBOVIROSIS","SOSPECHOSO",3
2023-09-07,"Eje","Centro sur","ARBOVIROSIS","CONFIRMADO",0
2023-09-07,"Eje","Centro sur","ARBOVIROSIS","PROBABLE",0
2023-09-07,"Eje","Centro sur","ARBOVIROSIS","TOTAL",3
2023-09-06,"Eje","Centro norte","ARBOVIROSIS","SOSPECHOSO",12
2023-09-06,"Eje","Centro norte","ARBOVIROSIS","CONFIRMADO",0
2023-09-06,"Eje","Centro norte","ARBOVIROSIS","PROBABLE",0
2023-09-06,"Eje","Centro norte","ARBOVIROSIS","TOTAL",12
2023-09-03,"Eje","Centro sur","ARBOVIROSIS","SOSPECHOSO",1
2023-09-03,"Eje","Centro sur","ARBOVIROSIS","CONFIRMADO",0
2023-09-03,"Eje","Centro sur","ARBOVIROSIS","PROBABLE",0
2023-09-03,"Eje","Centro sur","ARBOVIROSIS","TOTAL",1
2023-09-04,"Eje","Chaco","ARBOVIROSIS","SOSPECHOSO",3
2023-09-04,"Eje","Chaco","ARBOVIROSIS","CONFIRMADO",0
2023-09-04,"Eje","Chaco","ARBOVIROSIS","PROBABLE",0
2023-09-04,"Eje","Chaco","ARBOVIROSIS","TOTAL",3
2023-09-07,"Eje","Metropolitano","ARBOVIROSIS","SOSPECHOSO",12
2023-09-07,"Eje","Metropolitano","ARBOVIROSIS","CONFIRMADO",0
2023-09-07,"Eje","Metropolitano","ARBOVIROSIS","PROBABLE",0
2023-09-07,"Eje","Metropolitano","ARBOVIROSIS","TOTAL",12
2023-09-07,"Eje","Chaco","ARBOVIROSIS","SOSPECHOSO",8
2023-09-07,"Eje","Chaco","ARBOVIROSIS","CONFIRMADO",0
2023-09-07,"Eje","Chaco","ARBOVIROSIS","PROBABLE",0
2023-09-07,"Eje","Chaco","ARBOVIROSIS","TOTAL",8
2023-09-05,"Eje","Chaco","ARBOVIROSIS","SOSPECHOSO",4
2023-09-05,"Eje","Chaco","ARBOVIROSIS","CONFIRMADO",0
2023-09-05,"Eje","Chaco","ARBOVIROSIS","PROBABLE",0
2023-09-05,"Eje","Chaco","ARBOVIROSIS","TOTAL",4
2023-09-05,"Eje","Centro norte","ARBOVIROSIS","SOSPECHOSO",15
2023-09-05,"Eje","Centro norte","ARBOVIROSIS","CONFIRMADO",0
2023-09-05,"Eje","Centro norte","ARBOVIROSIS","PROBABLE",0
2023-09-05,"Eje","Centro norte","ARBOVIROSIS","TOTAL",15
2023-09-06,"Eje","Chaco","ARBOVIROSIS","SOSPECHOSO",4
2023-09-06,"Eje","Chaco","ARBOVIROSIS","CONFIRMADO",0
2023-09-06,"Eje","Chaco","ARBOVIROSIS","PROBABLE",0
2023-09-06,"Eje","Chaco","ARBOVIROSIS","TOTAL",4
2023-08-10,"Eje","Chaco","ARBOVIROSIS","SOSPECHOSO",1
2023-08-10,"Eje","Chaco","ARBOVIROSIS","CONFIRMADO",0
2023-08-10,"Eje","Chaco","ARBOVIROSIS","PROBABLE",0
2023-08-10,"Eje","Chaco","ARBOVIROSIS","TOTAL",1
2023-08-13,"Eje","Chaco","ARBOVIROSIS","SOSPECHOSO",1
2023-08-13,"Eje","Chaco","ARBOVIROSIS","CONFIRMADO",0
2023-08-13,"Eje","Chaco","ARBOVIROSIS","PROBABLE",0
2023-08-13,"Eje","Chaco","ARBOVIROSIS","TOTAL",1
2023-07-30,"Eje","Chaco","ARBOVIROSIS","SOSPECHOSO",1
2023-07-30,"Eje","Chaco","ARBOVIROSIS","CONFIRMADO",0
2023-07-30,"Eje","Chaco","ARBOVIROSIS","PROBABLE",0
2023-07-30,"Eje","Chaco","ARBOVIROSIS","TOTAL",1
2023-08-08,"Eje","Chaco","ARBOVIROSIS","SOSPECHOSO",1
2023-08-08,"Eje","Chaco","ARBOVIROSIS","CONFIRMADO",0
2023-08-08,"Eje","Chaco","ARBOVIROSIS","PROBABLE",0
2023-08-08,"Eje","Chaco","ARBOVIROSIS","TOTAL",1
2023-08-07,"Eje","Chaco","ARBOVIROSIS","SOSPECHOSO",1
2023-08-07,"Eje","Chaco","ARBOVIROSIS","CONFIRMADO",0
2023-08-07,"Eje","Chaco","ARBOVIROSIS","PROBABLE",0
2023-08-07,"Eje","Chaco","ARBOVIROSIS","TOTAL",1
2023-09-01,"Eje","Chaco","ARBOVIROSIS","SOSPECHOSO",2
2023-09-01,"Eje","Chaco","ARBOVIROSIS","CONFIRMADO",0
2023-09-01,"Eje","Chaco","ARBOVIROSIS","PROBABLE",0
2023-09-01,"Eje","Chaco","ARBOVIROSIS","TOTAL",2
2023-08-31,"Eje","Chaco","ARBOVIROSIS","SOSPECHOSO",1
2023-08-31,"Eje","Chaco","ARBOVIROSIS","CONFIRMADO",0
2023-08-31,"Eje","Chaco","ARBOVIROSIS","PROBABLE",0
2023-08-31,"Eje","Chaco","ARBOVIROSIS","TOTAL",1
2023-08-29,"Eje","Chaco","ARBOVIROSIS","SOSPECHOSO",1
2023-08-29,"Eje","Chaco","ARBOVIROSIS","CONFIRMADO",0
2023-08-29,"Eje","Chaco","ARBOVIROSIS","PROBABLE",0
2023-08-29,"Eje","Chaco","ARBOVIROSIS","TOTAL",1
2023-09-03,"Eje","Chaco","ARBOVIROSIS","SOSPECHOSO",4
2023-09-03,"Eje","Chaco","ARBOVIROSIS","CONFIRMADO",0
2023-09-03,"Eje","Chaco","ARBOVIROSIS","PROBABLE",0
2023-09-03,"Eje","Chaco","ARBOVIROSIS","TOTAL",4
2023-09-09,"Eje","Metropolitano","ARBOVIROSIS","SOSPECHOSO",27
2023-09-09,"Eje","Metropolitano","ARBOVIROSIS","CONFIRMADO",0
2023-09-09,"Eje","Metropolitano","ARBOVIROSIS","PROBABLE",0
2023-09-09,"Eje","Metropolitano","ARBOVIROSIS","TOTAL",27
2023-09-08,"Eje","Metropolitano","ARBOVIROSIS","SOSPECHOSO",14
2023-09-08,"Eje","Metropolitano","ARBOVIROSIS","CONFIRMADO",0
2023-09-08,"Eje","Metropolitano","ARBOVIROSIS","PROBABLE",0
2023-09-08,"Eje","Metropolitano","ARBOVIROSIS","TOTAL",14
2023-09-08,"Eje","Chaco","ARBOVIROSIS","SOSPECHOSO",6
2023-09-08,"Eje","Chaco","ARBOVIROSIS","CONFIRMADO",0
2023-09-08,"Eje","Chaco","ARBOVIROSIS","PROBABLE",0
2023-09-08,"Eje","Chaco","ARBOVIROSIS","TOTAL",6
2023-09-10,"Eje","Metropolitano","ARBOVIROSIS","SOSPECHOSO",24
2023-09-10,"Eje","Metropolitano","ARBOVIROSIS","CONFIRMADO",0
2023-09-10,"Eje","Metropolitano","ARBOVIROSIS","PROBABLE",0
2023-09-10,"Eje","Metropolitano","ARBOVIROSIS","TOTAL",24
2023-09-09,"Eje","Centro sur","ARBOVIROSIS","SOSPECHOSO",3
2023-09-09,"Eje","Centro sur","ARBOVIROSIS","CONFIRMADO",0
2023-09-09,"Eje","Centro sur","ARBOVIROSIS","PROBABLE",0
2023-09-09,"Eje","Centro sur","ARBOVIROSIS","TOTAL",3
2023-09-08,"Eje","Centro sur","ARBOVIROSIS","SOSPECHOSO",8
2023-09-08,"Eje","Centro sur","ARBOVIROSIS","CONFIRMADO",0
2023-09-08,"Eje","Centro sur","ARBOVIROSIS","PROBABLE",0
2023-09-08,"Eje","Centro sur","ARBOVIROSIS","TOTAL",8
2023-09-08,"Eje","Centro norte","ARBOVIROSIS","SOSPECHOSO",8
2023-09-08,"Eje","Centro norte","ARBOVIROSIS","CONFIRMADO",0
2023-09-08,"Eje","Centro norte","ARBOVIROSIS","PROBABLE",0
2023-09-08,"Eje","Centro norte","ARBOVIROSIS","TOTAL",8
2023-09-10,"Eje","Centro norte","ARBOVIROSIS","SOSPECHOSO",17
2023-09-10,"Eje","Centro norte","ARBOVIROSIS","CONFIRMADO",0
2023-09-10,"Eje","Centro norte","ARBOVIROSIS","PROBABLE",0
2023-09-10,"Eje","Centro norte","ARBOVIROSIS","TOTAL",17
2023-09-09,"Eje","Centro norte","ARBOVIROSIS","SOSPECHOSO",8
2023-09-09,"Eje","Centro norte","ARBOVIROSIS","CONFIRMADO",0
2023-09-09,"Eje","Centro norte","ARBOVIROSIS","PROBABLE",0
2023-09-09,"Eje","Centro norte","ARBOVIROSIS","TOTAL",8
2023-09-10,"Eje","Centro est","ARBOVIROSIS","SOSPECHOSO",7
2023-09-10,"Eje","Centro est","ARBOVIROSIS","CONFIRMADO",0
2023-09-10,"Eje","Centro est","ARBOVIROSIS","PROBABLE",0
2023-09-10,"Eje","Centro est","ARBOVIROSIS","TOTAL",7
2023-09-09,"Eje","Chaco","ARBOVIROSIS","SOSPECHOSO",3
2023-09-09,"Eje","Chaco","ARBOVIROSIS","CONFIRMADO",0
2023-09-09,"Eje","Chaco","ARBOVIROSIS","PROBABLE",0
2023-09-09,"Eje","Chaco","ARBOVIROSIS","TOTAL",3
2023-09-07,"Eje","Centro norte","ARBOVIROSIS","SOSPECHOSO",3
2023-09-07,"Eje","Centro norte","ARBOVIROSIS","CONFIRMADO",0
2023-09-07,"Eje","Centro norte","ARBOVIROSIS","PROBABLE",0
2023-09-07,"Eje","Centro norte","ARBOVIROSIS","TOTAL",3
2023-09-10,"Eje","Centro sur","ARBOVIROSIS","SOSPECHOSO",4
2023-09-10,"Eje","Centro sur","ARBOVIROSIS","CONFIRMADO",0
2023-09-10,"Eje","Centro sur","ARBOVIROSIS","PROBABLE",0
2023-09-10,"Eje","Centro sur","ARBOVIROSIS","TOTAL",4
2023-09-07,"Eje","Centro est","ARBOVIROSIS","SOSPECHOSO",3
2023-09-07,"Eje","Centro est","ARBOVIROSIS","CONFIRMADO",0
2023-09-07,"Eje","Centro est","ARBOVIROSIS","PROBABLE",0
2023-09-07,"Eje","Centro est","ARBOVIROSIS","TOTAL",3
2023-09-11,"Eje","Metropolitano","ARBOVIROSIS","SOSPECHOSO",18
2023-09-11,"Eje","Metropolitano","ARBOVIROSIS","CONFIRMADO",0
2023-09-11,"Eje","Metropolitano","ARBOVIROSIS","PROBABLE",0
2023-09-11,"Eje","Metropolitano","ARBOVIROSIS","TOTAL",18
2023-09-11,"Eje","Chaco","ARBOVIROSIS","SOSPECHOSO",6
2023-09-11,"Eje","Chaco","ARBOVIROSIS","CONFIRMADO",0
2023-09-11,"Eje","Chaco","ARBOVIROSIS","PROBABLE",0
2023-09-11,"Eje","Chaco","ARBOVIROSIS","TOTAL",6
2023-09-11,"Eje","Centro sur","ARBOVIROSIS","SOSPECHOSO",2
2023-09-11,"Eje","Centro sur","ARBOVIROSIS","CONFIRMADO",0
2023-09-11,"Eje","Centro sur","ARBOVIROSIS","PROBABLE",0
2023-09-11,"Eje","Centro sur","ARBOVIROSIS","TOTAL",2
2023-09-12,"Eje","Metropolitano","ARBOVIROSIS","SOSPECHOSO",15
2023-09-12,"Eje","Metropolitano","ARBOVIROSIS","CONFIRMADO",0
2023-09-12,"Eje","Metropolitano","ARBOVIROSIS","PROBABLE",0
2023-09-12,"Eje","Metropolitano","ARBOVIROSIS","TOTAL",15
2023-09-11,"Eje","Centro est","ARBOVIROSIS","SOSPECHOSO",8
2023-09-11,"Eje","Centro est","ARBOVIROSIS","CONFIRMADO",0
2023-09-11,"Eje","Centro est","ARBOVIROSIS","PROBABLE",0
2023-09-11,"Eje","Centro est","ARBOVIROSIS","TOTAL",8
2023-09-12,"Eje","Centro norte","ARBOVIROSIS","SOSPECHOSO",13
2023-09-12,"Eje","Centro norte","ARBOVIROSIS","CONFIRMADO",0
2023-09-12,"Eje","Centro norte","ARBOVIROSIS","PROBABLE",0
2023-09-12,"Eje","Centro norte","ARBOVIROSIS","TOTAL",13
2023-09-11,"Eje","Centro norte","ARBOVIROSIS","SOSPECHOSO",7
2023-09-11,"Eje","Centro norte","ARBOVIROSIS","CONFIRMADO",0
2023-09-11,"Eje","Centro norte","ARBOVIROSIS","PROBABLE",0
2023-09-11,"Eje","Centro norte","ARBOVIROSIS","TOTAL",7
2023-09-13,"Eje","Centro sur","ARBOVIROSIS","SOSPECHOSO",5
2023-09-13,"Eje","Centro sur","ARBOVIROSIS","CONFIRMADO",0
2023-09-13,"Eje","Centro sur","ARBOVIROSIS","PROBABLE",0
2023-09-13,"Eje","Centro sur","ARBOVIROSIS","TOTAL",5
2023-09-13,"Eje","Chaco","ARBOVIROSIS","SOSPECHOSO",4
2023-09-13,"Eje","Chaco","ARBOVIROSIS","CONFIRMADO",0
2023-09-13,"Eje","Chaco","ARBOVIROSIS","PROBABLE",0
2023-09-13,"Eje","Chaco","ARBOVIROSIS","TOTAL",4
2023-09-12,"Eje","Chaco","ARBOVIROSIS","SOSPECHOSO",4
2023-09-12,"Eje","Chaco","ARBOVIROSIS","CONFIRMADO",0
2023-09-12,"Eje","Chaco","ARBOVIROSIS","PROBABLE",0
2023-09-12,"Eje","Chaco","ARBOVIROSIS","TOTAL",4
2023-09-13,"Eje","Metropolitano","ARBOVIROSIS","SOSPECHOSO",14
2023-09-13,"Eje","Metropolitano","ARBOVIROSIS","CONFIRMADO",0
2023-09-13,"Eje","Metropolitano","ARBOVIROSIS","PROBABLE",0
2023-09-13,"Eje","Metropolitano","ARBOVIROSIS","TOTAL",14
2023-09-10,"Eje","Chaco","ARBOVIROSIS","SOSPECHOSO",1
2023-09-10,"Eje","Chaco","ARBOVIROSIS","CONFIRMADO",0
2023-09-10,"Eje","Chaco","ARBOVIROSIS","PROBABLE",0
2023-09-10,"Eje","Chaco","ARBOVIROSIS","TOTAL",1
2023-09-13,"Eje","Centro norte","ARBOVIROSIS","SOSPECHOSO",3
2023-09-13,"Eje","Centro norte","ARBOVIROSIS","CONFIRMADO",0
2023-09-13,"Eje","Centro norte","ARBOVIROSIS","PROBABLE",0
2023-09-13,"Eje","Centro norte","ARBOVIROSIS","TOTAL",3
2023-09-12,"Eje","Centro sur","ARBOVIROSIS","SOSPECHOSO",1
2023-09-12,"Eje","Centro sur","ARBOVIROSIS","CONFIRMADO",0
2023-09-12,"Eje","Centro sur","ARBOVIROSIS","PROBABLE",0
2023-09-12,"Eje","Centro sur","ARBOVIROSIS","TOTAL",1
2023-09-08,"Eje","Centro est","ARBOVIROSIS","SOSPECHOSO",1
2023-09-08,"Eje","Centro est","ARBOVIROSIS","CONFIRMADO",0
2023-09-08,"Eje","Centro est","ARBOVIROSIS","PROBABLE",0
2023-09-08,"Eje","Centro est","ARBOVIROSIS","TOTAL",1
2023-09-14,"Eje","Centro norte","ARBOVIROSIS","SOSPECHOSO",1
2023-09-14,"Eje","Centro norte","ARBOVIROSIS","CONFIRMADO",0
2023-09-14,"Eje","Centro norte","ARBOVIROSIS","PROBABLE",0
2023-09-14,"Eje","Centro norte","ARBOVIROSIS","TOTAL",1
2023-09-09,"Eje","Centro est","ARBOVIROSIS","SOSPECHOSO",2
2023-09-09,"Eje","Centro est","ARBOVIROSIS","CONFIRMADO",0
2023-09-09,"Eje","Centro est","ARBOVIROSIS","PROBABLE",0
2023-09-09,"Eje","Centro est","ARBOVIROSIS","TOTAL",2
2023-09-12,"Eje","Centro est","ARBOVIROSIS","SOSPECHOSO",1
2023-09-12,"Eje","Centro est","ARBOVIROSIS","CONFIRMADO",0
2023-09-12,"Eje","Centro est","ARBOVIROSIS","PROBABLE",0
2023-09-12,"Eje","Centro est","ARBOVIROSIS","TOTAL",1
2023-09-14,"Eje","Metropolitano","ARBOVIROSIS","SOSPECHOSO",7
2023-09-14,"Eje","Metropolitano","ARBOVIROSIS","CONFIRMADO",0
2023-09-14,"Eje","Metropolitano","ARBOVIROSIS","PROBABLE",0
2023-09-14,"Eje","Metropolitano","ARBOVIROSIS","TOTAL",7
2023-08-26,"Eje","Centro sur","ARBOVIROSIS","SOSPECHOSO",1
2023-08-26,"Eje","Centro sur","ARBOVIROSIS","CONFIRMADO",0
2023-08-26,"Eje","Centro sur","ARBOVIROSIS","PROBABLE",0
2023-08-26,"Eje","Centro sur","ARBOVIROSIS","TOTAL",1
2023-09-02,"Eje","Chaco","ARBOVIROSIS","SOSPECHOSO",1
2023-09-02,"Eje","Chaco","ARBOVIROSIS","CONFIRMADO",0
2023-09-02,"Eje","Chaco","ARBOVIROSIS","PROBABLE",0
2023-09-02,"Eje","Chaco","ARBOVIROSIS","TOTAL",1
2023-09-13,"Eje","Centro est","ARBOVIROSIS","SOSPECHOSO",2
2023-09-13,"Eje","Centro est","ARBOVIROSIS","CONFIRMADO",0
2023-09-13,"Eje","Centro est","ARBOVIROSIS","PROBABLE",0
2023-09-13,"Eje","Centro est","ARBOVIROSIS","TOTAL",2
2023-09-14,"Eje","Chaco","ARBOVIROSIS","SOSPECHOSO",2
2023-09-14,"Eje","Chaco","ARBOVIROSIS","CONFIRMADO",0
2023-09-14,"Eje","Chaco","ARBOVIROSIS","PROBABLE",0
2023-09-14,"Eje","Chaco","ARBOVIROSIS","TOTAL",2
2023-09-15,"Eje","Metropolitano","ARBOVIROSIS","SOSPECHOSO",8
2023-09-15,"Eje","Metropolitano","ARBOVIROSIS","CONFIRMADO",0
2023-09-15,"Eje","Metropolitano","ARBOVIROSIS","PROBABLE",0
2023-09-15,"Eje","Metropolitano","ARBOVIROSIS","TOTAL",8
2023-09-14,"Eje","Centro sur","ARBOVIROSIS","SOSPECHOSO",2
2023-09-14,"Eje","Centro sur","ARBOVIROSIS","CONFIRMADO",0
2023-09-14,"Eje","Centro sur","ARBOVIROSIS","PROBABLE",0
2023-09-14,"Eje","Centro sur","ARBOVIROSIS","TOTAL",2
2023-09-14,"Eje","Centro est","ARBOVIROSIS","SOSPECHOSO",1
2023-09-14,"Eje","Centro est","ARBOVIROSIS","CONFIRMADO",0
2023-09-14,"Eje","Centro est","ARBOVIROSIS","PROBABLE",0
2023-09-14,"Eje","Centro est","ARBOVIROSIS","TOTAL",1
2023-09-15,"Eje","Chaco","ARBOVIROSIS","SOSPECHOSO",3
2023-09-15,"Eje","Chaco","ARBOVIROSIS","CONFIRMADO",0
2023-09-15,"Eje","Chaco","ARBOVIROSIS","PROBABLE",0
2023-09-15,"Eje","Chaco","ARBOVIROSIS","TOTAL",3
2023-09-16,"Eje","Chaco","ARBOVIROSIS","SOSPECHOSO",4
2023-09-16,"Eje","Chaco","ARBOVIROSIS","CONFIRMADO",0
2023-09-16,"Eje","Chaco","ARBOVIROSIS","PROBABLE",0
2023-09-16,"Eje","Chaco","ARBOVIROSIS","TOTAL",4
2023-09-16,"Eje","Centro sur","ARBOVIROSIS","SOSPECHOSO",1
2023-09-16,"Eje","Centro sur","ARBOVIROSIS","CONFIRMADO",0
2023-09-16,"Eje","Centro sur","ARBOVIROSIS","PROBABLE",0
2023-09-16,"Eje","Centro sur","ARBOVIROSIS","TOTAL",1
2023-09-15,"Eje","Centro est","ARBOVIROSIS","SOSPECHOSO",1
2023-09-15,"Eje","Centro est","ARBOVIROSIS","CONFIRMADO",0
2023-09-15,"Eje","Centro est","ARBOVIROSIS","PROBABLE",0
2023-09-15,"Eje","Centro est","ARBOVIROSIS","TOTAL",1
2022-12-26,"National","Paraguay","DENGUE","SOSPECHOSO",195
2022-12-26,"National","Paraguay","DENGUE","CONFIRMADO",2
2022-12-26,"National","Paraguay","DENGUE","PROBABLE",0
2022-12-26,"National","Paraguay","DENGUE","TOTAL",197
2022-12-29,"National","Paraguay","DENGUE","SOSPECHOSO",146
2022-12-29,"National","Paraguay","DENGUE","CONFIRMADO",1
2022-12-29,"National","Paraguay","DENGUE","PROBABLE",0
2022-12-29,"National","Paraguay","DENGUE","TOTAL",147
2022-12-23,"National","Paraguay","DENGUE","SOSPECHOSO",133
2022-12-23,"National","Paraguay","DENGUE","CONFIRMADO",2
2022-12-23,"National","Paraguay","DENGUE","PROBABLE",0
2022-12-23,"National","Paraguay","DENGUE","TOTAL",135
2022-12-11,"National","Paraguay","DENGUE","SOSPECHOSO",98
2022-12-11,"National","Paraguay","DENGUE","CONFIRMADO",1
2022-12-11,"National","Paraguay","DENGUE","PROBABLE",9
2022-12-11,"National","Paraguay","DENGUE","TOTAL",108
2022-12-22,"National","Paraguay","DENGUE","SOSPECHOSO",145
2022-12-22,"National","Paraguay","DENGUE","CONFIRMADO",2
2022-12-22,"National","Paraguay","DENGUE","PROBABLE",0
2022-12-22,"National","Paraguay","DENGUE","TOTAL",147
2022-11-13,"National","Paraguay","DENGUE","SOSPECHOSO",26
2022-11-13,"National","Paraguay","DENGUE","CONFIRMADO",0
2022-11-13,"National","Paraguay","DENGUE","PROBABLE",7
2022-11-13,"National","Paraguay","DENGUE","TOTAL",33
2022-12-28,"National","Paraguay","DENGUE","SOSPECHOSO",138
2022-12-28,"National","Paraguay","DENGUE","CONFIRMADO",0
2022-12-28,"National","Paraguay","DENGUE","PROBABLE",1
2022-12-28,"National","Paraguay","DENGUE","TOTAL",139
2022-11-14,"National","Paraguay","DENGUE","SOSPECHOSO",40
2022-11-14,"National","Paraguay","DENGUE","CONFIRMADO",0
2022-11-14,"National","Paraguay","DENGUE","PROBABLE",12
2022-11-14,"National","Paraguay","DENGUE","TOTAL",52
2022-12-27,"National","Paraguay","DENGUE","SOSPECHOSO",195
2022-12-27,"National","Paraguay","DENGUE","CONFIRMADO",1
2022-12-27,"National","Paraguay","DENGUE","PROBABLE",1
2022-12-27,"National","Paraguay","DENGUE","TOTAL",197
2022-01-03,"National","Paraguay","DENGUE","SOSPECHOSO",6
2022-01-03,"National","Paraguay","DENGUE","CONFIRMADO",0
2022-01-03,"National","Paraguay","DENGUE","PROBABLE",1
2022-01-03,"National","Paraguay","DENGUE","TOTAL",7
2022-12-07,"National","Paraguay","DENGUE","SOSPECHOSO",67
2022-12-07,"National","Paraguay","DENGUE","CONFIRMADO",0
2022-12-07,"National","Paraguay","DENGUE","PROBABLE",11
2022-12-07,"National","Paraguay","DENGUE","TOTAL",78
2022-07-04,"National","Paraguay","DENGUE","SOSPECHOSO",6
2022-07-04,"National","Paraguay","DENGUE","CONFIRMADO",0
2022-07-04,"National","Paraguay","DENGUE","PROBABLE",0
2022-07-04,"National","Paraguay","DENGUE","TOTAL",6
2022-12-16,"National","Paraguay","DENGUE","SOSPECHOSO",137
2022-12-16,"National","Paraguay","DENGUE","CONFIRMADO",0
2022-12-16,"National","Paraguay","DENGUE","PROBABLE",4
2022-12-16,"National","Paraguay","DENGUE","TOTAL",141
2022-06-25,"National","Paraguay","DENGUE","SOSPECHOSO",6
2022-06-25,"National","Paraguay","DENGUE","CONFIRMADO",0
2022-06-25,"National","Paraguay","DENGUE","PROBABLE",0
2022-06-25,"National","Paraguay","DENGUE","TOTAL",6
2022-12-13,"National","Paraguay","DENGUE","SOSPECHOSO",121
2022-12-13,"National","Paraguay","DENGUE","CONFIRMADO",2
2022-12-13,"National","Paraguay","DENGUE","PROBABLE",6
2022-12-13,"National","Paraguay","DENGUE","TOTAL",129
2022-12-30,"National","Paraguay","DENGUE","SOSPECHOSO",128
2022-12-30,"National","Paraguay","DENGUE","CONFIRMADO",5
2022-12-30,"National","Paraguay","DENGUE","PROBABLE",1
2022-12-30,"National","Paraguay","DENGUE","TOTAL",134
2022-03-13,"National","Paraguay","DENGUE","SOSPECHOSO",4
2022-03-13,"National","Paraguay","DENGUE","CONFIRMADO",0
2022-03-13,"National","Paraguay","DENGUE","PROBABLE",0
2022-03-13,"National","Paraguay","DENGUE","TOTAL",4
2022-11-28,"National","Paraguay","DENGUE","SOSPECHOSO",49
2022-11-28,"National","Paraguay","DENGUE","CONFIRMADO",0
2022-11-28,"National","Paraguay","DENGUE","PROBABLE",4
2022-11-28,"National","Paraguay","DENGUE","TOTAL",53
2022-12-31,"National","Paraguay","DENGUE","SOSPECHOSO",104
2022-12-31,"National","Paraguay","DENGUE","CONFIRMADO",1
2022-12-31,"National","Paraguay","DENGUE","PROBABLE",0
2022-12-31,"National","Paraguay","DENGUE","TOTAL",105
2022-11-29,"National","Paraguay","DENGUE","SOSPECHOSO",56
2022-11-29,"National","Paraguay","DENGUE","CONFIRMADO",0
2022-11-29,"National","Paraguay","DENGUE","PROBABLE",4
2022-11-29,"National","Paraguay","DENGUE","TOTAL",60
2022-10-28,"National","Paraguay","DENGUE","SOSPECHOSO",12
2022-10-28,"National","Paraguay","DENGUE","CONFIRMADO",0
2022-10-28,"National","Paraguay","DENGUE","PROBABLE",1
2022-10-28,"National","Paraguay","DENGUE","TOTAL",13
2022-12-12,"National","Paraguay","DENGUE","SOSPECHOSO",118
2022-12-12,"National","Paraguay","DENGUE","CONFIRMADO",1
2022-12-12,"National","Paraguay","DENGUE","PROBABLE",12
2022-12-12,"National","Paraguay","DENGUE","TOTAL",131
2022-12-20,"National","Paraguay","DENGUE","SOSPECHOSO",154
2022-12-20,"National","Paraguay","DENGUE","CONFIRMADO",2
2022-12-20,"National","Paraguay","DENGUE","PROBABLE",1
2022-12-20,"National","Paraguay","DENGUE","TOTAL",157
2022-11-15,"National","Paraguay","DENGUE","SOSPECHOSO",43
2022-11-15,"National","Paraguay","DENGUE","CONFIRMADO",1
2022-11-15,"National","Paraguay","DENGUE","PROBABLE",8
2022-11-15,"National","Paraguay","DENGUE","TOTAL",52
2022-12-14,"National","Paraguay","DENGUE","SOSPECHOSO",101
2022-12-14,"National","Paraguay","DENGUE","CONFIRMADO",0
2022-12-14,"National","Paraguay","DENGUE","PROBABLE",12
2022-12-14,"National","Paraguay","DENGUE","TOTAL",113
2022-10-31,"National","Paraguay","DENGUE","SOSPECHOSO",13
2022-10-31,"National","Paraguay","DENGUE","CONFIRMADO",0
2022-10-31,"National","Paraguay","DENGUE","PROBABLE",4
