"date","name","level","disease","classification","i_cases"
2023-07-15,"CANINDEYU","Department","ARBOVIROSIS","TOTAL",6
2023-07-15,"CANINDEYU","Department","CHIKUNGUNYA","CONFIRMADO",2
2023-07-15,"CANINDEYU","Department","CHIKUNGUNYA","PROBABLE",1
2023-07-15,"CANINDEYU","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-15,"CANINDEYU","Department","CHIKUNGUNYA","TOTAL",3
2023-07-15,"CANINDEYU","Department","DENGUE","CONFIRMADO",3
2023-07-15,"CANINDEYU","Department","DENGUE","PROBABLE",0
2023-07-15,"CANINDEYU","Department","DENGUE","SOSPECHOSO",0
2023-07-15,"CANINDEYU","Department","DENGUE","TOTAL",3
2023-07-15,"CENTRAL","Department","ARBOVIROSIS","CONFIRMADO",0
2023-07-15,"CENTRAL","Department","ARBOVIROSIS","PROBABLE",0
2023-07-15,"CENTRAL","Department","ARBOVIROSIS","SOSPECHOSO",57
2023-07-15,"CENTRAL","Department","ARBOVIROSIS","TOTAL",57
2023-07-15,"CENTRAL","Department","CHIKUNGUNYA","CONFIRMADO",14
2023-07-15,"CENTRAL","Department","CHIKUNGUNYA","PROBABLE",4
2023-07-15,"CENTRAL","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-15,"CENTRAL","Department","CHIKUNGUNYA","TOTAL",18
2023-07-15,"CENTRAL","Department","DENGUE","CONFIRMADO",56
2023-07-15,"CENTRAL","Department","DENGUE","PROBABLE",6
2023-07-15,"CENTRAL","Department","DENGUE","SOSPECHOSO",0
2023-07-15,"CENTRAL","Department","DENGUE","TOTAL",62
2023-07-15,"Centro est","Eje","ARBOVIROSIS","CONFIRMADO",0
2023-07-15,"Centro est","Eje","ARBOVIROSIS","PROBABLE",0
2023-07-15,"Centro est","Eje","ARBOVIROSIS","SOSPECHOSO",28
2023-07-15,"Centro est","Eje","ARBOVIROSIS","TOTAL",28
2023-07-15,"Centro est","Eje","CHIKUNGUNYA","CONFIRMADO",12
2023-07-15,"Centro est","Eje","CHIKUNGUNYA","PROBABLE",0
2023-07-15,"Centro est","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-15,"Centro est","Eje","CHIKUNGUNYA","TOTAL",12
2023-07-15,"Centro est","Eje","DENGUE","CONFIRMADO",13
2023-07-15,"Centro est","Eje","DENGUE","PROBABLE",5
2023-07-15,"Centro est","Eje","DENGUE","SOSPECHOSO",0
2023-07-15,"Centro est","Eje","DENGUE","TOTAL",18
2023-07-15,"Centro est","Eje","DENGUE,CHIKUNGUNYA","CONFIRMADO",1
2023-07-15,"Centro est","Eje","DENGUE,CHIKUNGUNYA","PROBABLE",0
2023-07-15,"Centro est","Eje","DENGUE,CHIKUNGUNYA","SOSPECHOSO",0
2023-07-15,"Centro est","Eje","DENGUE,CHIKUNGUNYA","TOTAL",1
2023-07-15,"Centro norte","Eje","ARBOVIROSIS","CONFIRMADO",0
2023-07-15,"Centro norte","Eje","ARBOVIROSIS","PROBABLE",0
2023-07-15,"Centro norte","Eje","ARBOVIROSIS","SOSPECHOSO",39
2023-07-15,"Centro norte","Eje","ARBOVIROSIS","TOTAL",39
2023-07-15,"Centro norte","Eje","CHIKUNGUNYA","CONFIRMADO",3
2023-07-15,"Centro norte","Eje","CHIKUNGUNYA","PROBABLE",1
2023-07-15,"Centro norte","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-15,"Centro norte","Eje","CHIKUNGUNYA","TOTAL",4
2023-07-15,"Centro norte","Eje","DENGUE","CONFIRMADO",12
2023-07-15,"Centro norte","Eje","DENGUE","PROBABLE",1
2023-07-15,"Centro norte","Eje","DENGUE","SOSPECHOSO",0
2023-07-15,"Centro norte","Eje","DENGUE","TOTAL",13
2023-07-15,"Centro sur","Eje","ARBOVIROSIS","CONFIRMADO",0
2023-07-15,"Centro sur","Eje","ARBOVIROSIS","PROBABLE",0
2023-07-15,"Centro sur","Eje","ARBOVIROSIS","SOSPECHOSO",15
2023-07-15,"Centro sur","Eje","ARBOVIROSIS","TOTAL",15
2023-07-15,"Centro sur","Eje","CHIKUNGUNYA","CONFIRMADO",14
2023-07-15,"Centro sur","Eje","CHIKUNGUNYA","PROBABLE",0
2023-07-15,"Centro sur","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-15,"Centro sur","Eje","CHIKUNGUNYA","TOTAL",14
2023-07-15,"Centro sur","Eje","DENGUE","CONFIRMADO",10
2023-07-15,"Centro sur","Eje","DENGUE","PROBABLE",0
2023-07-15,"Centro sur","Eje","DENGUE","SOSPECHOSO",0
2023-07-15,"Centro sur","Eje","DENGUE","TOTAL",10
2023-07-15,"Chaco","Eje","ARBOVIROSIS","CONFIRMADO",0
2023-07-15,"Chaco","Eje","ARBOVIROSIS","PROBABLE",0
2023-07-15,"Chaco","Eje","ARBOVIROSIS","SOSPECHOSO",18
2023-07-15,"Chaco","Eje","ARBOVIROSIS","TOTAL",18
2023-07-15,"Chaco","Eje","CHIKUNGUNYA","CONFIRMADO",7
2023-07-15,"Chaco","Eje","CHIKUNGUNYA","PROBABLE",2
2023-07-15,"Chaco","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-15,"Chaco","Eje","CHIKUNGUNYA","TOTAL",9
2023-07-15,"Chaco","Eje","DENGUE","CONFIRMADO",36
2023-07-15,"Chaco","Eje","DENGUE","PROBABLE",18
2023-07-15,"Chaco","Eje","DENGUE","SOSPECHOSO",0
2023-07-15,"Chaco","Eje","DENGUE","TOTAL",54
2023-07-15,"CONCEPCION","Department","ARBOVIROSIS","CONFIRMADO",0
2023-07-15,"CONCEPCION","Department","ARBOVIROSIS","PROBABLE",0
2023-07-15,"CONCEPCION","Department","ARBOVIROSIS","SOSPECHOSO",16
2023-07-15,"CONCEPCION","Department","ARBOVIROSIS","TOTAL",16
2023-07-15,"CONCEPCION","Department","CHIKUNGUNYA","CONFIRMADO",0
2023-07-15,"CONCEPCION","Department","CHIKUNGUNYA","PROBABLE",0
2023-07-15,"CONCEPCION","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-15,"CONCEPCION","Department","CHIKUNGUNYA","TOTAL",0
2023-07-15,"CONCEPCION","Department","DENGUE","CONFIRMADO",9
2023-07-15,"CONCEPCION","Department","DENGUE","PROBABLE",1
2023-07-15,"CONCEPCION","Department","DENGUE","SOSPECHOSO",0
2023-07-15,"CONCEPCION","Department","DENGUE","TOTAL",10
2023-07-15,"CORDILLERA","Department","ARBOVIROSIS","CONFIRMADO",0
2023-07-15,"CORDILLERA","Department","ARBOVIROSIS","PROBABLE",0
2023-07-15,"CORDILLERA","Department","ARBOVIROSIS","SOSPECHOSO",4
2023-07-15,"CORDILLERA","Department","ARBOVIROSIS","TOTAL",4
2023-07-15,"CORDILLERA","Department","CHIKUNGUNYA","CONFIRMADO",3
2023-07-15,"CORDILLERA","Department","CHIKUNGUNYA","PROBABLE",0
2023-07-15,"CORDILLERA","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-15,"CORDILLERA","Department","CHIKUNGUNYA","TOTAL",3
2023-07-15,"CORDILLERA","Department","DENGUE","CONFIRMADO",7
2023-07-15,"CORDILLERA","Department","DENGUE","PROBABLE",1
2023-07-15,"CORDILLERA","Department","DENGUE","SOSPECHOSO",0
2023-07-15,"CORDILLERA","Department","DENGUE","TOTAL",8
2023-07-15,"GUAIRA","Department","ARBOVIROSIS","CONFIRMADO",0
2023-07-15,"GUAIRA","Department","ARBOVIROSIS","PROBABLE",0
2023-07-15,"GUAIRA","Department","ARBOVIROSIS","SOSPECHOSO",8
2023-07-15,"GUAIRA","Department","ARBOVIROSIS","TOTAL",8
2023-07-15,"GUAIRA","Department","CHIKUNGUNYA","CONFIRMADO",4
2023-07-15,"GUAIRA","Department","CHIKUNGUNYA","PROBABLE",0
2023-07-15,"GUAIRA","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-15,"GUAIRA","Department","CHIKUNGUNYA","TOTAL",4
2023-07-15,"GUAIRA","Department","DENGUE","CONFIRMADO",3
2023-07-15,"GUAIRA","Department","DENGUE","PROBABLE",4
2023-07-15,"GUAIRA","Department","DENGUE","SOSPECHOSO",0
2023-07-15,"GUAIRA","Department","DENGUE","TOTAL",7
2023-07-15,"GUAIRA","Department","DENGUE,CHIKUNGUNYA","CONFIRMADO",1
2023-07-15,"GUAIRA","Department","DENGUE,CHIKUNGUNYA","PROBABLE",0
2023-07-15,"GUAIRA","Department","DENGUE,CHIKUNGUNYA","SOSPECHOSO",0
2023-07-15,"GUAIRA","Department","DENGUE,CHIKUNGUNYA","TOTAL",1
2023-07-15,"ITAPUA","Department","ARBOVIROSIS","CONFIRMADO",0
2023-07-15,"ITAPUA","Department","ARBOVIROSIS","PROBABLE",0
2023-07-15,"ITAPUA","Department","ARBOVIROSIS","SOSPECHOSO",1
2023-07-15,"ITAPUA","Department","ARBOVIROSIS","TOTAL",1
2023-07-15,"ITAPUA","Department","CHIKUNGUNYA","CONFIRMADO",9
2023-07-15,"ITAPUA","Department","CHIKUNGUNYA","PROBABLE",0
2023-07-15,"ITAPUA","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-15,"ITAPUA","Department","CHIKUNGUNYA","TOTAL",9
2023-07-15,"ITAPUA","Department","DENGUE","CONFIRMADO",6
2023-07-15,"ITAPUA","Department","DENGUE","PROBABLE",0
2023-07-15,"ITAPUA","Department","DENGUE","SOSPECHOSO",0
2023-07-15,"ITAPUA","Department","DENGUE","TOTAL",6
2023-07-15,"Metropolitano","Eje","ARBOVIROSIS","CONFIRMADO",0
2023-07-15,"Metropolitano","Eje","ARBOVIROSIS","PROBABLE",0
2023-07-15,"Metropolitano","Eje","ARBOVIROSIS","SOSPECHOSO",88
2023-07-15,"Metropolitano","Eje","ARBOVIROSIS","TOTAL",88
2023-07-15,"Metropolitano","Eje","CHIKUNGUNYA","CONFIRMADO",29
2023-07-15,"Metropolitano","Eje","CHIKUNGUNYA","PROBABLE",4
2023-07-15,"Metropolitano","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-15,"Metropolitano","Eje","CHIKUNGUNYA","TOTAL",33
2023-07-15,"Metropolitano","Eje","DENGUE","CONFIRMADO",73
2023-07-15,"Metropolitano","Eje","DENGUE","PROBABLE",6
2023-07-15,"Metropolitano","Eje","DENGUE","SOSPECHOSO",0
2023-07-15,"Metropolitano","Eje","DENGUE","TOTAL",79
2023-07-15,"Metropolitano","Eje","DENGUE,CHIKUNGUNYA","CONFIRMADO",0
2023-07-15,"Metropolitano","Eje","DENGUE,CHIKUNGUNYA","PROBABLE",0
2023-07-15,"Metropolitano","Eje","DENGUE,CHIKUNGUNYA","SOSPECHOSO",0
2023-07-15,"Metropolitano","Eje","DENGUE,CHIKUNGUNYA","TOTAL",0
2023-07-15,"MISIONES","Department","ARBOVIROSIS","CONFIRMADO",0
2023-07-15,"MISIONES","Department","ARBOVIROSIS","PROBABLE",0
2023-07-15,"MISIONES","Department","ARBOVIROSIS","SOSPECHOSO",6
2023-07-15,"MISIONES","Department","ARBOVIROSIS","TOTAL",6
2023-07-15,"MISIONES","Department","CHIKUNGUNYA","CONFIRMADO",0
2023-07-15,"MISIONES","Department","CHIKUNGUNYA","PROBABLE",0
2023-07-15,"MISIONES","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-15,"MISIONES","Department","CHIKUNGUNYA","TOTAL",0
2023-07-15,"MISIONES","Department","DENGUE","CONFIRMADO",1
2023-07-15,"MISIONES","Department","DENGUE","PROBABLE",0
2023-07-15,"MISIONES","Department","DENGUE","SOSPECHOSO",0
2023-07-15,"MISIONES","Department","DENGUE","TOTAL",1
2023-07-15,"NEEMBUCU","Department","ARBOVIROSIS","CONFIRMADO",0
2023-07-15,"NEEMBUCU","Department","ARBOVIROSIS","PROBABLE",0
2023-07-15,"NEEMBUCU","Department","ARBOVIROSIS","SOSPECHOSO",2
2023-07-15,"NEEMBUCU","Department","ARBOVIROSIS","TOTAL",2
2023-07-15,"NEEMBUCU","Department","CHIKUNGUNYA","CONFIRMADO",0
2023-07-15,"NEEMBUCU","Department","CHIKUNGUNYA","PROBABLE",0
2023-07-15,"NEEMBUCU","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-15,"NEEMBUCU","Department","CHIKUNGUNYA","TOTAL",0
2023-07-15,"NEEMBUCU","Department","DENGUE","CONFIRMADO",1
2023-07-15,"NEEMBUCU","Department","DENGUE","PROBABLE",0
2023-07-15,"NEEMBUCU","Department","DENGUE","SOSPECHOSO",0
2023-07-15,"NEEMBUCU","Department","DENGUE","TOTAL",1
2023-07-15,"PARAGUARI","Department","ARBOVIROSIS","CONFIRMADO",0
2023-07-15,"PARAGUARI","Department","ARBOVIROSIS","PROBABLE",0
2023-07-15,"PARAGUARI","Department","ARBOVIROSIS","SOSPECHOSO",6
2023-07-15,"PARAGUARI","Department","ARBOVIROSIS","TOTAL",6
2023-07-15,"PARAGUARI","Department","CHIKUNGUNYA","CONFIRMADO",5
2023-07-15,"PARAGUARI","Department","CHIKUNGUNYA","PROBABLE",0
2023-07-15,"PARAGUARI","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-15,"PARAGUARI","Department","CHIKUNGUNYA","TOTAL",5
2023-07-15,"PARAGUARI","Department","DENGUE","CONFIRMADO",2
2023-07-15,"PARAGUARI","Department","DENGUE","PROBABLE",0
2023-07-15,"PARAGUARI","Department","DENGUE","SOSPECHOSO",0
2023-07-15,"PARAGUARI","Department","DENGUE","TOTAL",2
2023-07-15,"Paraguay","National","ARBOVIROSIS","CONFIRMADO",0
2023-07-15,"Paraguay","National","ARBOVIROSIS","PROBABLE",0
2023-07-15,"Paraguay","National","ARBOVIROSIS","SOSPECHOSO",188
2023-07-15,"Paraguay","National","ARBOVIROSIS","TOTAL",188
2023-07-15,"Paraguay","National","CHIKUNGUNYA","CONFIRMADO",65
2023-07-15,"Paraguay","National","CHIKUNGUNYA","PROBABLE",7
2023-07-15,"Paraguay","National","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-15,"Paraguay","National","CHIKUNGUNYA","TOTAL",72
2023-07-15,"Paraguay","National","DENGUE","CONFIRMADO",144
2023-07-15,"Paraguay","National","DENGUE","PROBABLE",30
2023-07-15,"Paraguay","National","DENGUE","SOSPECHOSO",0
2023-07-15,"Paraguay","National","DENGUE","TOTAL",174
2023-07-15,"Paraguay","National","DENGUE,CHIKUNGUNYA","CONFIRMADO",1
2023-07-15,"Paraguay","National","DENGUE,CHIKUNGUNYA","PROBABLE",0
2023-07-15,"Paraguay","National","DENGUE,CHIKUNGUNYA","SOSPECHOSO",0
2023-07-15,"Paraguay","National","DENGUE,CHIKUNGUNYA","TOTAL",1
2023-07-15,"PTE HAYES","Department","ARBOVIROSIS","CONFIRMADO",0
2023-07-15,"PTE HAYES","Department","ARBOVIROSIS","PROBABLE",0
2023-07-15,"PTE HAYES","Department","ARBOVIROSIS","SOSPECHOSO",16
2023-07-15,"PTE HAYES","Department","ARBOVIROSIS","TOTAL",16
2023-07-15,"PTE HAYES","Department","CHIKUNGUNYA","CONFIRMADO",5
2023-07-15,"PTE HAYES","Department","CHIKUNGUNYA","PROBABLE",1
2023-07-15,"PTE HAYES","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-15,"PTE HAYES","Department","CHIKUNGUNYA","TOTAL",6
2023-07-15,"PTE HAYES","Department","DENGUE","CONFIRMADO",15
2023-07-15,"PTE HAYES","Department","DENGUE","PROBABLE",18
2023-07-15,"PTE HAYES","Department","DENGUE","SOSPECHOSO",0
2023-07-15,"PTE HAYES","Department","DENGUE","TOTAL",33
2023-07-15,"SAN PEDRO","Department","ARBOVIROSIS","CONFIRMADO",0
2023-07-15,"SAN PEDRO","Department","ARBOVIROSIS","PROBABLE",0
2023-07-15,"SAN PEDRO","Department","ARBOVIROSIS","SOSPECHOSO",17
2023-07-15,"SAN PEDRO","Department","ARBOVIROSIS","TOTAL",17
2023-07-15,"SAN PEDRO","Department","CHIKUNGUNYA","CONFIRMADO",0
2023-07-15,"SAN PEDRO","Department","CHIKUNGUNYA","PROBABLE",0
2023-07-15,"SAN PEDRO","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-15,"SAN PEDRO","Department","CHIKUNGUNYA","TOTAL",0
2023-07-15,"SAN PEDRO","Department","DENGUE","CONFIRMADO",0
2023-07-15,"SAN PEDRO","Department","DENGUE","PROBABLE",0
2023-07-15,"SAN PEDRO","Department","DENGUE","SOSPECHOSO",0
2023-07-15,"SAN PEDRO","Department","DENGUE","TOTAL",0
2023-07-22,"ALTO PARAGUAY","Department","ARBOVIROSIS","CONFIRMADO",0
2023-07-22,"ALTO PARAGUAY","Department","ARBOVIROSIS","PROBABLE",0
2023-07-22,"ALTO PARAGUAY","Department","ARBOVIROSIS","SOSPECHOSO",1
2023-07-22,"ALTO PARAGUAY","Department","ARBOVIROSIS","TOTAL",1
2023-07-22,"ALTO PARAGUAY","Department","CHIKUNGUNYA","CONFIRMADO",0
2023-07-22,"ALTO PARAGUAY","Department","CHIKUNGUNYA","PROBABLE",0
2023-07-22,"ALTO PARAGUAY","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-22,"ALTO PARAGUAY","Department","CHIKUNGUNYA","TOTAL",0
2023-07-22,"ALTO PARANA","Department","ARBOVIROSIS","CONFIRMADO",0
2023-07-22,"ALTO PARANA","Department","ARBOVIROSIS","PROBABLE",0
2023-07-22,"ALTO PARANA","Department","ARBOVIROSIS","SOSPECHOSO",3
2023-07-22,"ALTO PARANA","Department","ARBOVIROSIS","TOTAL",3
2023-07-22,"ALTO PARANA","Department","CHIKUNGUNYA","CONFIRMADO",2
2023-07-22,"ALTO PARANA","Department","CHIKUNGUNYA","PROBABLE",1
2023-07-22,"ALTO PARANA","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-22,"ALTO PARANA","Department","CHIKUNGUNYA","TOTAL",3
2023-07-22,"AMAMBAY","Department","ARBOVIROSIS","CONFIRMADO",0
2023-07-22,"AMAMBAY","Department","ARBOVIROSIS","PROBABLE",0
2023-07-22,"AMAMBAY","Department","ARBOVIROSIS","SOSPECHOSO",1
2023-07-22,"AMAMBAY","Department","ARBOVIROSIS","TOTAL",1
2023-07-22,"AMAMBAY","Department","CHIKUNGUNYA","CONFIRMADO",2
2023-07-22,"AMAMBAY","Department","CHIKUNGUNYA","PROBABLE",0
2023-07-22,"AMAMBAY","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-22,"AMAMBAY","Department","CHIKUNGUNYA","TOTAL",2
2023-07-22,"AMAMBAY","Department","DENGUE","CONFIRMADO",0
2023-07-22,"AMAMBAY","Department","DENGUE","PROBABLE",0
2023-07-22,"AMAMBAY","Department","DENGUE","SOSPECHOSO",0
2023-07-22,"AMAMBAY","Department","DENGUE","TOTAL",0
2023-07-22,"ASUNCION","Department","ARBOVIROSIS","CONFIRMADO",0
2023-07-22,"ASUNCION","Department","ARBOVIROSIS","PROBABLE",0
2023-07-22,"ASUNCION","Department","ARBOVIROSIS","SOSPECHOSO",20
2023-07-22,"ASUNCION","Department","ARBOVIROSIS","TOTAL",20
2023-07-22,"ASUNCION","Department","CHIKUNGUNYA","CONFIRMADO",5
2023-07-22,"ASUNCION","Department","CHIKUNGUNYA","PROBABLE",0
2023-07-22,"ASUNCION","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-22,"ASUNCION","Department","CHIKUNGUNYA","TOTAL",5
2023-07-22,"ASUNCION","Department","DENGUE","CONFIRMADO",10
2023-07-22,"ASUNCION","Department","DENGUE","PROBABLE",0
2023-07-22,"ASUNCION","Department","DENGUE","SOSPECHOSO",0
2023-07-22,"ASUNCION","Department","DENGUE","TOTAL",10
2023-07-22,"ASUNCION","Department","DENGUE,CHIKUNGUNYA","CONFIRMADO",1
2023-07-22,"ASUNCION","Department","DENGUE,CHIKUNGUNYA","PROBABLE",0
2023-07-22,"ASUNCION","Department","DENGUE,CHIKUNGUNYA","SOSPECHOSO",0
2023-07-22,"ASUNCION","Department","DENGUE,CHIKUNGUNYA","TOTAL",1
2023-07-22,"BOQUERON","Department","ARBOVIROSIS","CONFIRMADO",0
2023-07-22,"BOQUERON","Department","ARBOVIROSIS","PROBABLE",0
2023-07-22,"BOQUERON","Department","ARBOVIROSIS","SOSPECHOSO",4
2023-07-22,"BOQUERON","Department","ARBOVIROSIS","TOTAL",4
2023-07-22,"BOQUERON","Department","CHIKUNGUNYA","CONFIRMADO",0
2023-07-22,"BOQUERON","Department","CHIKUNGUNYA","PROBABLE",2
2023-07-22,"BOQUERON","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-22,"BOQUERON","Department","CHIKUNGUNYA","TOTAL",2
2023-07-22,"BOQUERON","Department","DENGUE","CONFIRMADO",5
2023-07-22,"BOQUERON","Department","DENGUE","PROBABLE",1
2023-07-22,"BOQUERON","Department","DENGUE","SOSPECHOSO",0
2023-07-22,"BOQUERON","Department","DENGUE","TOTAL",6
2023-07-22,"CAAGUAZU","Department","ARBOVIROSIS","CONFIRMADO",0
2023-07-22,"CAAGUAZU","Department","ARBOVIROSIS","PROBABLE",0
2023-07-22,"CAAGUAZU","Department","ARBOVIROSIS","SOSPECHOSO",2
2023-07-22,"CAAGUAZU","Department","ARBOVIROSIS","TOTAL",2
2023-07-22,"CAAGUAZU","Department","CHIKUNGUNYA","CONFIRMADO",1
2023-07-22,"CAAGUAZU","Department","CHIKUNGUNYA","PROBABLE",0
2023-07-22,"CAAGUAZU","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-22,"CAAGUAZU","Department","CHIKUNGUNYA","TOTAL",1
2023-07-22,"CAAGUAZU","Department","DENGUE","CONFIRMADO",0
2023-07-22,"CAAGUAZU","Department","DENGUE","PROBABLE",0
2023-07-22,"CAAGUAZU","Department","DENGUE","SOSPECHOSO",0
2023-07-22,"CAAGUAZU","Department","DENGUE","TOTAL",0
2023-07-22,"CAAZAPA","Department","ARBOVIROSIS","CONFIRMADO",0
2023-07-22,"CAAZAPA","Department","ARBOVIROSIS","PROBABLE",0
2023-07-22,"CAAZAPA","Department","ARBOVIROSIS","SOSPECHOSO",0
2023-07-22,"CAAZAPA","Department","ARBOVIROSIS","TOTAL",0
2023-07-22,"CAAZAPA","Department","CHIKUNGUNYA","CONFIRMADO",0
2023-07-22,"CAAZAPA","Department","CHIKUNGUNYA","PROBABLE",0
2023-07-22,"CAAZAPA","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-22,"CAAZAPA","Department","CHIKUNGUNYA","TOTAL",0
2023-07-22,"CAAZAPA","Department","DENGUE","CONFIRMADO",1
2023-07-22,"CAAZAPA","Department","DENGUE","PROBABLE",0
2023-07-22,"CAAZAPA","Department","DENGUE","SOSPECHOSO",0
2023-07-22,"CAAZAPA","Department","DENGUE","TOTAL",1
2023-07-22,"CANINDEYU","Department","ARBOVIROSIS","CONFIRMADO",0
2023-07-22,"CANINDEYU","Department","ARBOVIROSIS","PROBABLE",0
2023-07-22,"CANINDEYU","Department","ARBOVIROSIS","SOSPECHOSO",6
2023-07-22,"CANINDEYU","Department","ARBOVIROSIS","TOTAL",6
2023-07-22,"CANINDEYU","Department","CHIKUNGUNYA","CONFIRMADO",1
2023-07-22,"CANINDEYU","Department","CHIKUNGUNYA","PROBABLE",0
2023-07-22,"CANINDEYU","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-22,"CANINDEYU","Department","CHIKUNGUNYA","TOTAL",1
2023-07-22,"CANINDEYU","Department","DENGUE","CONFIRMADO",1
2023-07-22,"CANINDEYU","Department","DENGUE","PROBABLE",1
2023-07-22,"CANINDEYU","Department","DENGUE","SOSPECHOSO",0
2023-07-22,"CANINDEYU","Department","DENGUE","TOTAL",2
2023-07-22,"CENTRAL","Department","ARBOVIROSIS","CONFIRMADO",0
2023-07-22,"CENTRAL","Department","ARBOVIROSIS","PROBABLE",0
2023-07-22,"CENTRAL","Department","ARBOVIROSIS","SOSPECHOSO",49
2023-07-22,"CENTRAL","Department","ARBOVIROSIS","TOTAL",49
2023-07-22,"CENTRAL","Department","CHIKUNGUNYA","CONFIRMADO",5
2023-07-22,"CENTRAL","Department","CHIKUNGUNYA","PROBABLE",0
2023-07-22,"CENTRAL","Department","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-22,"CENTRAL","Department","CHIKUNGUNYA","TOTAL",5
2023-07-22,"CENTRAL","Department","DENGUE","CONFIRMADO",20
2023-07-22,"CENTRAL","Department","DENGUE","PROBABLE",5
2023-07-22,"CENTRAL","Department","DENGUE","SOSPECHOSO",0
2023-07-22,"CENTRAL","Department","DENGUE","TOTAL",25
2023-07-22,"Centro est","Eje","ARBOVIROSIS","CONFIRMADO",0
2023-07-22,"Centro est","Eje","ARBOVIROSIS","PROBABLE",0
2023-07-22,"Centro est","Eje","ARBOVIROSIS","SOSPECHOSO",19
2023-07-22,"Centro est","Eje","ARBOVIROSIS","TOTAL",19
2023-07-22,"Centro est","Eje","CHIKUNGUNYA","CONFIRMADO",5
2023-07-22,"Centro est","Eje","CHIKUNGUNYA","PROBABLE",1
2023-07-22,"Centro est","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-22,"Centro est","Eje","CHIKUNGUNYA","TOTAL",6
2023-07-22,"Centro est","Eje","DENGUE","CONFIRMADO",11
2023-07-22,"Centro est","Eje","DENGUE","PROBABLE",4
2023-07-22,"Centro est","Eje","DENGUE","SOSPECHOSO",0
2023-07-22,"Centro est","Eje","DENGUE","TOTAL",15
2023-07-22,"Centro est","Eje","DENGUE,CHIKUNGUNYA","CONFIRMADO",0
2023-07-22,"Centro est","Eje","DENGUE,CHIKUNGUNYA","PROBABLE",0
2023-07-22,"Centro est","Eje","DENGUE,CHIKUNGUNYA","SOSPECHOSO",0
2023-07-22,"Centro est","Eje","DENGUE,CHIKUNGUNYA","TOTAL",0
2023-07-22,"Centro norte","Eje","ARBOVIROSIS","CONFIRMADO",0
2023-07-22,"Centro norte","Eje","ARBOVIROSIS","PROBABLE",0
2023-07-22,"Centro norte","Eje","ARBOVIROSIS","SOSPECHOSO",22
2023-07-22,"Centro norte","Eje","ARBOVIROSIS","TOTAL",22
2023-07-22,"Centro norte","Eje","CHIKUNGUNYA","CONFIRMADO",4
2023-07-22,"Centro norte","Eje","CHIKUNGUNYA","PROBABLE",0
2023-07-22,"Centro norte","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-22,"Centro norte","Eje","CHIKUNGUNYA","TOTAL",4
2023-07-22,"Centro norte","Eje","DENGUE","CONFIRMADO",11
2023-07-22,"Centro norte","Eje","DENGUE","PROBABLE",2
2023-07-22,"Centro norte","Eje","DENGUE","SOSPECHOSO",0
2023-07-22,"Centro norte","Eje","DENGUE","TOTAL",13
2023-07-22,"Centro sur","Eje","ARBOVIROSIS","CONFIRMADO",0
2023-07-22,"Centro sur","Eje","ARBOVIROSIS","PROBABLE",0
2023-07-22,"Centro sur","Eje","ARBOVIROSIS","SOSPECHOSO",10
2023-07-22,"Centro sur","Eje","ARBOVIROSIS","TOTAL",10
2023-07-22,"Centro sur","Eje","CHIKUNGUNYA","CONFIRMADO",3
2023-07-22,"Centro sur","Eje","CHIKUNGUNYA","PROBABLE",0
2023-07-22,"Centro sur","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2023-07-22,"Centro sur","Eje","CHIKUNGUNYA","TOTAL",3
2023-07-22,"Centro sur","Eje","DENGUE","CONFIRMADO",7
2023-07-22,"Centro sur","Eje","DENGUE","PROBABLE",3
2023-07-22,"Centro sur","Eje","DENGUE","SOSPECHOSO",0
2023-07-22,"Centro sur","Eje","DENGUE","TOTAL",10
